"cohort_count","person_years","gender","age_group","calendar_year","incidence_rate","cohort_id","database_id"
75,69892.95277207393,"Female","80-89",,1.0730695588807149,2,"SUBSET_AURUM"
19,18316.561259411363,"Female","90-99",,1.0373126118439657,2,"SUBSET_AURUM"
-5,261266.95140314853,"Male","0-9",,-0.019137514228826973,2,"SUBSET_AURUM"
17,430930.8090349076,"Male","10-19",,0.039449488510864196,2,"SUBSET_AURUM"
0,103.71252566735113,"Male","100-109",,0,2,"SUBSET_AURUM"
70,500318.82272416155,"Male","20-29",,0.1399107865238018,2,"SUBSET_AURUM"
140,632633.6563997262,"Male","30-39",,0.22129711023711604,2,"SUBSET_AURUM"
218,654599.4305270363,"Male","40-49",,0.3330280929582876,2,"SUBSET_AURUM"
194,471453.7084188912,"Male","50-59",,0.41149321033154146,2,"SUBSET_AURUM"
150,237459.81656399724,"Male","60-69",,0.6316858244501079,2,"SUBSET_AURUM"
111,115388.42162902122,"Male","70-79",,0.9619682671184273,2,"SUBSET_AURUM"
46,44405.05133470226,"Male","80-89",,1.0359181808681144,2,"SUBSET_AURUM"
8,6430.7077344284735,"Male","90-99",,1.2440310352109318,2,"SUBSET_AURUM"
0,-5,,,1917,0,2,"SUBSET_AURUM"
0,-5,,,1918,0,2,"SUBSET_AURUM"
0,-5,,,1919,0,2,"SUBSET_AURUM"
0,-5,,,1920,0,2,"SUBSET_AURUM"
0,-5,,,1921,0,2,"SUBSET_AURUM"
0,-5,,,1922,0,2,"SUBSET_AURUM"
0,-5,,,1923,0,2,"SUBSET_AURUM"
0,-5,,,1924,0,2,"SUBSET_AURUM"
0,5.500342231348392,,,1925,0,2,"SUBSET_AURUM"
0,8.520191649555098,,,1926,0,2,"SUBSET_AURUM"
0,9.760438056125942,,,1927,0,2,"SUBSET_AURUM"
0,15.926078028747433,,,1928,0,2,"SUBSET_AURUM"
0,23.88227241615332,,,1929,0,2,"SUBSET_AURUM"
0,31.61122518822724,,,1930,0,2,"SUBSET_AURUM"
0,37.831622176591374,,,1931,0,2,"SUBSET_AURUM"
0,48.807665982203964,,,1932,0,2,"SUBSET_AURUM"
0,57.544147843942504,,,1933,0,2,"SUBSET_AURUM"
0,67.07186858316221,,,1934,0,2,"SUBSET_AURUM"
0,77.90828199863107,,,1935,0,2,"SUBSET_AURUM"
0,89.47843942505133,,,1936,0,2,"SUBSET_AURUM"
0,100.19712525667352,,,1937,0,2,"SUBSET_AURUM"
0,116.8021902806297,,,1938,0,2,"SUBSET_AURUM"
0,135.10746064339494,,,1939,0,2,"SUBSET_AURUM"
0,155.68240930869268,,,1940,0,2,"SUBSET_AURUM"
0,173.98220396988364,,,1941,0,2,"SUBSET_AURUM"
0,195.04722792607802,,,1942,0,2,"SUBSET_AURUM"
0,220.36139630390144,,,1943,0,2,"SUBSET_AURUM"
0,250.0287474332649,,,1944,0,2,"SUBSET_AURUM"
0,284.4435318275154,,,1945,0,2,"SUBSET_AURUM"
0,323.523613963039,,,1946,0,2,"SUBSET_AURUM"
0,359.1101984941821,,,1947,0,2,"SUBSET_AURUM"
0,728.1204654346338,,,1948,0,2,"SUBSET_AURUM"
0,1173.4866529774126,,,1949,0,2,"SUBSET_AURUM"
0,1306.4366872005476,,,1950,0,2,"SUBSET_AURUM"
0,1446.5434633812458,,,1951,0,2,"SUBSET_AURUM"
0,1602.92128678987,,,1952,0,2,"SUBSET_AURUM"
0,1770.5571526351814,,,1953,0,2,"SUBSET_AURUM"
0,1954.776180698152,,,1954,0,2,"SUBSET_AURUM"
0,2159.958932238193,,,1955,0,2,"SUBSET_AURUM"
0,2393.3388090349076,,,1956,0,2,"SUBSET_AURUM"
0,2644.5968514715946,,,1957,0,2,"SUBSET_AURUM"
0,2945.3990417522245,,,1958,0,2,"SUBSET_AURUM"
0,3284.3613963039015,,,1959,0,2,"SUBSET_AURUM"
0,3675.8822724161532,,,1960,0,2,"SUBSET_AURUM"
0,4103.520876112252,,,1961,0,2,"SUBSET_AURUM"
0,4586.880219028063,,,1962,0,2,"SUBSET_AURUM"
0,5052.208076659822,,,1963,0,2,"SUBSET_AURUM"
0,5615.841204654346,,,1964,0,2,"SUBSET_AURUM"
0,6205.913757700206,,,1965,0,2,"SUBSET_AURUM"
0,6847.92334017796,,,1966,0,2,"SUBSET_AURUM"
0,7587.772758384668,,,1967,0,2,"SUBSET_AURUM"
0,8446.943189596166,,,1968,0,2,"SUBSET_AURUM"
0,9234.858316221766,,,1969,0,2,"SUBSET_AURUM"
0,10119.559206023272,,,1970,0,2,"SUBSET_AURUM"
0,11110.198494182066,,,1971,0,2,"SUBSET_AURUM"
-5,12125.24024640657,,,1972,-0.41236296340452283,2,"SUBSET_AURUM"
0,13049.17453798768,,,1973,0,2,"SUBSET_AURUM"
0,14050.187542778918,,,1974,0,2,"SUBSET_AURUM"
0,15143.17864476386,,,1975,0,2,"SUBSET_AURUM"
0,16360.980150581794,,,1976,0,2,"SUBSET_AURUM"
-5,17652.405201916496,,,1977,-0.28324752025617206,2,"SUBSET_AURUM"
0,19052.76386036961,,,1978,0,2,"SUBSET_AURUM"
-5,20570.168377823407,,,1979,-0.2430704459079914,2,"SUBSET_AURUM"
0,22406.88295687885,,,1980,0,2,"SUBSET_AURUM"
-5,23981.91101984942,,,1981,-0.20849047416870095,2,"SUBSET_AURUM"
-5,25812.2765229295,,,1982,-0.19370627753652073,2,"SUBSET_AURUM"
0,27869.494866529774,,,1983,0,2,"SUBSET_AURUM"
-5,30226.02327173169,,,1984,-0.16542037154706205,2,"SUBSET_AURUM"
-5,32973.67830253251,,,1985,-0.15163610059287744,2,"SUBSET_AURUM"
0,36701.39904175222,,,1986,0,2,"SUBSET_AURUM"
-5,41238.088980150584,,,1987,-0.1212471315634118,2,"SUBSET_AURUM"
-5,46646.28610540726,,,1988,-0.10718966969206147,2,"SUBSET_AURUM"
-5,52123.57289527721,,,1989,-0.0959258876985587,2,"SUBSET_AURUM"
-5,58488.427104722796,,,1990,-0.08548699712932206,2,"SUBSET_AURUM"
6,65814.35181382614,,,1991,0.09116552597786935,2,"SUBSET_AURUM"
-5,73261.79329226557,,,1992,-0.06824839763413029,2,"SUBSET_AURUM"
8,80108.90622861055,,,1993,0.09986405228365026,2,"SUBSET_AURUM"
5,87708.09034907598,,,1994,0.05700728382182449,2,"SUBSET_AURUM"
17,95791.8302532512,,,1995,0.17746816148157912,2,"SUBSET_AURUM"
12,104720.0848733744,,,1996,0.11459119818810477,2,"SUBSET_AURUM"
11,113963.80287474333,,,1997,0.0965218755650863,2,"SUBSET_AURUM"
16,124011.45790554414,,,1998,0.12902033626753043,2,"SUBSET_AURUM"
16,134643.19507186857,,,1999,0.118832592998552,2,"SUBSET_AURUM"
20,146242.30800821356,,,2000,0.13675932958386242,2,"SUBSET_AURUM"
23,157401.86721423682,,,2001,0.14612279007271953,2,"SUBSET_AURUM"
26,169926.00958247774,,,2002,0.15300777122869036,2,"SUBSET_AURUM"
33,181746.42847364818,,,2003,0.18157165605476944,2,"SUBSET_AURUM"
39,193066.11635865844,,,2004,0.20200333821160932,2,"SUBSET_AURUM"
36,203327.79739904174,,,2005,0.17705400078351344,2,"SUBSET_AURUM"
47,214744.1697467488,,,2006,0.2188650805068554,2,"SUBSET_AURUM"
66,226826.35728952772,,,2007,0.29097147610476193,2,"SUBSET_AURUM"
68,239029.90006844627,,,2008,0.28448323820797394,2,"SUBSET_AURUM"
58,249762.97056810404,,,2009,0.2322201720618344,2,"SUBSET_AURUM"
73,262149.72758384666,,,2010,0.27846681616959335,2,"SUBSET_AURUM"
66,275507.83299110195,,,2011,0.23955761723163638,2,"SUBSET_AURUM"
81,290988.28473648184,,,2012,0.2783617219275799,2,"SUBSET_AURUM"
103,305719.022587269,,,2013,0.3369106676068812,2,"SUBSET_AURUM"
117,324707.2306639288,,,2014,0.3603245907421591,2,"SUBSET_AURUM"
125,345998.45585215604,,,2015,0.3612732886108951,2,"SUBSET_AURUM"
146,369826.49965776864,,,2016,0.39477971463674455,2,"SUBSET_AURUM"
203,394934.9869952088,,,2017,0.5140086512579923,2,"SUBSET_AURUM"
197,426170.1492128679,,,2018,0.46225668401190717,2,"SUBSET_AURUM"
232,464935.5701574264,,,2019,0.49899387117540867,2,"SUBSET_AURUM"
260,482720.39425051335,,,2020,0.5386140778321249,2,"SUBSET_AURUM"
52,47650.41478439425,,,2021,1.0912811616706066,2,"SUBSET_AURUM"
0,-5,,"0-9",1917,0,2,"SUBSET_AURUM"
0,-5,,"0-9",1918,0,2,"SUBSET_AURUM"
0,-5,,"0-9",1919,0,2,"SUBSET_AURUM"
0,-5,,"0-9",1920,0,2,"SUBSET_AURUM"
0,-5,,"0-9",1921,0,2,"SUBSET_AURUM"
0,-5,,"0-9",1922,0,2,"SUBSET_AURUM"
0,-5,,"0-9",1923,0,2,"SUBSET_AURUM"
0,-5,,"0-9",1924,0,2,"SUBSET_AURUM"
0,5.500342231348392,,"0-9",1925,0,2,"SUBSET_AURUM"
0,8.520191649555098,,"0-9",1926,0,2,"SUBSET_AURUM"
0,8.761122518822724,,"0-9",1927,0,2,"SUBSET_AURUM"
0,13.921971252566735,,"0-9",1928,0,2,"SUBSET_AURUM"
0,21.883641341546884,,"0-9",1929,0,2,"SUBSET_AURUM"
0,29.61259411362081,,"0-9",1930,0,2,"SUBSET_AURUM"
0,35.832991101984945,,"0-9",1931,0,2,"SUBSET_AURUM"
0,46.803559206023266,,"0-9",1932,0,2,"SUBSET_AURUM"
0,55.545516769336075,,"0-9",1933,0,2,"SUBSET_AURUM"
0,62.07529089664614,,"0-9",1934,0,2,"SUBSET_AURUM"
0,68.91444216290212,,"0-9",1935,0,2,"SUBSET_AURUM"
0,79.45790554414785,,"0-9",1936,0,2,"SUBSET_AURUM"
0,86.20670773442848,,"0-9",1937,0,2,"SUBSET_AURUM"
0,90.59822039698835,,"0-9",1938,0,2,"SUBSET_AURUM"
0,99.37029431895962,,"0-9",1939,0,2,"SUBSET_AURUM"
0,108.58590006844628,,"0-9",1940,0,2,"SUBSET_AURUM"
0,112.53935660506502,,"0-9",1941,0,2,"SUBSET_AURUM"
0,120.41615331964408,,"0-9",1942,0,2,"SUBSET_AURUM"
0,125.23477070499658,,"0-9",1943,0,2,"SUBSET_AURUM"
0,136.3394934976044,,"0-9",1944,0,2,"SUBSET_AURUM"
0,144.51471594798085,,"0-9",1945,0,2,"SUBSET_AURUM"
0,154.63107460643397,,"0-9",1946,0,2,"SUBSET_AURUM"
0,160.67077344284735,,"0-9",1947,0,2,"SUBSET_AURUM"
0,378.5297741273101,,"0-9",1948,0,2,"SUBSET_AURUM"
0,619.6714579055441,,"0-9",1949,0,2,"SUBSET_AURUM"
0,666.6420260095824,,"0-9",1950,0,2,"SUBSET_AURUM"
0,717.6646132785763,,"0-9",1951,0,2,"SUBSET_AURUM"
0,753.5906913073238,,"0-9",1952,0,2,"SUBSET_AURUM"
0,787.98083504449,,"0-9",1953,0,2,"SUBSET_AURUM"
0,840.4900752908966,,"0-9",1954,0,2,"SUBSET_AURUM"
0,896.8213552361397,,"0-9",1955,0,2,"SUBSET_AURUM"
0,961.7056810403833,,"0-9",1956,0,2,"SUBSET_AURUM"
0,1020.2628336755647,,"0-9",1957,0,2,"SUBSET_AURUM"
0,1110.5653661875426,,"0-9",1958,0,2,"SUBSET_AURUM"
0,1258.6803559206023,,"0-9",1959,0,2,"SUBSET_AURUM"
0,1404.9199178644762,,"0-9",1960,0,2,"SUBSET_AURUM"
0,1570.7214236824093,,"0-9",1961,0,2,"SUBSET_AURUM"
0,1780.928131416838,,"0-9",1962,0,2,"SUBSET_AURUM"
0,1954.836413415469,,"0-9",1963,0,2,"SUBSET_AURUM"
0,2201.382614647502,,"0-9",1964,0,2,"SUBSET_AURUM"
0,2429.3196440793977,,"0-9",1965,0,2,"SUBSET_AURUM"
0,2630.6611909650924,,"0-9",1966,0,2,"SUBSET_AURUM"
0,2896.3887748117727,,"0-9",1967,0,2,"SUBSET_AURUM"
0,3149.9219712525664,,"0-9",1968,0,2,"SUBSET_AURUM"
0,3324.37234770705,,"0-9",1969,0,2,"SUBSET_AURUM"
0,3538.0588637919236,,"0-9",1970,0,2,"SUBSET_AURUM"
0,3714.0588637919236,,"0-9",1971,0,2,"SUBSET_AURUM"
0,3867.6714579055442,,"0-9",1972,0,2,"SUBSET_AURUM"
0,3934.206707734428,,"0-9",1973,0,2,"SUBSET_AURUM"
0,3966.3162217659137,,"0-9",1974,0,2,"SUBSET_AURUM"
0,3998.9103353867213,,"0-9",1975,0,2,"SUBSET_AURUM"
0,4032.4407939767284,,"0-9",1976,0,2,"SUBSET_AURUM"
0,3991.101984941821,,"0-9",1977,0,2,"SUBSET_AURUM"
0,3970.9322381930187,,"0-9",1978,0,2,"SUBSET_AURUM"
0,4012.9418206707737,,"0-9",1979,0,2,"SUBSET_AURUM"
0,4071.1047227926083,,"0-9",1980,0,2,"SUBSET_AURUM"
0,4109.264887063655,,"0-9",1981,0,2,"SUBSET_AURUM"
0,4200.465434633812,,"0-9",1982,0,2,"SUBSET_AURUM"
0,4457.253935660507,,"0-9",1983,0,2,"SUBSET_AURUM"
0,4734.110882956878,,"0-9",1984,0,2,"SUBSET_AURUM"
0,5161.74674880219,,"0-9",1985,0,2,"SUBSET_AURUM"
0,5756.939082819987,,"0-9",1986,0,2,"SUBSET_AURUM"
0,6525.245722108145,,"0-9",1987,0,2,"SUBSET_AURUM"
0,7436.933607118412,,"0-9",1988,0,2,"SUBSET_AURUM"
0,8240.736481861739,,"0-9",1989,0,2,"SUBSET_AURUM"
0,9151.192334017796,,"0-9",1990,0,2,"SUBSET_AURUM"
0,10359.783709787816,,"0-9",1991,0,2,"SUBSET_AURUM"
0,11581.366187542779,,"0-9",1992,0,2,"SUBSET_AURUM"
0,12854.217659137577,,"0-9",1993,0,2,"SUBSET_AURUM"
0,14333.448323066394,,"0-9",1994,0,2,"SUBSET_AURUM"
0,15802.264202600958,,"0-9",1995,0,2,"SUBSET_AURUM"
0,17540.09308692676,,"0-9",1996,0,2,"SUBSET_AURUM"
0,19263.27173169062,,"0-9",1997,0,2,"SUBSET_AURUM"
-5,21176.191649555098,,"0-9",1998,-0.23611422123226997,2,"SUBSET_AURUM"
0,23121.251197809717,,"0-9",1999,0,2,"SUBSET_AURUM"
0,25131.47433264887,,"0-9",2000,0,2,"SUBSET_AURUM"
0,27216.97467488022,,"0-9",2001,0,2,"SUBSET_AURUM"
-5,29501.404517453797,,"0-9",2002,-0.16948345618737815,2,"SUBSET_AURUM"
-5,30644.736481861735,,"0-9",2003,-0.16316015649080365,2,"SUBSET_AURUM"
0,29737.097878165638,,"0-9",2004,0,2,"SUBSET_AURUM"
0,27905.38535249829,,"0-9",2005,0,2,"SUBSET_AURUM"
0,25591.019849418204,,"0-9",2006,0,2,"SUBSET_AURUM"
-5,22850.97604380561,,"0-9",2007,-0.2188090342580963,2,"SUBSET_AURUM"
0,19514.102669404518,,"0-9",2008,0,2,"SUBSET_AURUM"
0,15684.432580424367,,"0-9",2009,0,2,"SUBSET_AURUM"
0,11467.890485968514,,"0-9",2010,0,2,"SUBSET_AURUM"
0,6596.052019164956,,"0-9",2011,0,2,"SUBSET_AURUM"
0,1594.2915811088296,,"0-9",2012,0,2,"SUBSET_AURUM"
0,-5,,"10-19",1927,0,2,"SUBSET_AURUM"
0,-5,,"10-19",1928,0,2,"SUBSET_AURUM"
0,-5,,"10-19",1929,0,2,"SUBSET_AURUM"
0,-5,,"10-19",1930,0,2,"SUBSET_AURUM"
0,-5,,"10-19",1931,0,2,"SUBSET_AURUM"
0,-5,,"10-19",1932,0,2,"SUBSET_AURUM"
0,-5,,"10-19",1933,0,2,"SUBSET_AURUM"
0,-5,,"10-19",1934,0,2,"SUBSET_AURUM"
0,8.993839835728952,,"10-19",1935,0,2,"SUBSET_AURUM"
0,10.020533880903491,,"10-19",1936,0,2,"SUBSET_AURUM"
0,12.991101984941821,,"10-19",1937,0,2,"SUBSET_AURUM"
0,24.20533880903491,,"10-19",1938,0,2,"SUBSET_AURUM"
0,33.738535249828885,,"10-19",1939,0,2,"SUBSET_AURUM"
0,45.09240246406571,,"10-19",1940,0,2,"SUBSET_AURUM"
0,59.44421629021218,,"10-19",1941,0,2,"SUBSET_AURUM"
0,71.6331279945243,,"10-19",1942,0,2,"SUBSET_AURUM"
0,90.40109514031485,,"10-19",1943,0,2,"SUBSET_AURUM"
0,103.17590691307325,,"10-19",1944,0,2,"SUBSET_AURUM"
0,119.40588637919232,,"10-19",1945,0,2,"SUBSET_AURUM"
0,136.53935660506502,,"10-19",1946,0,2,"SUBSET_AURUM"
0,143.66050650239563,,"10-19",1947,0,2,"SUBSET_AURUM"
0,239.2772073921971,,"10-19",1948,0,2,"SUBSET_AURUM"
0,380.599589322382,,"10-19",1949,0,2,"SUBSET_AURUM"
0,422.2861054072553,,"10-19",1950,0,2,"SUBSET_AURUM"
0,454.009582477755,,"10-19",1951,0,2,"SUBSET_AURUM"
0,506.34086242299793,,"10-19",1952,0,2,"SUBSET_AURUM"
0,564.9034907597536,,"10-19",1953,0,2,"SUBSET_AURUM"
0,618.527036276523,,"10-19",1954,0,2,"SUBSET_AURUM"
0,668.1533196440794,,"10-19",1955,0,2,"SUBSET_AURUM"
0,721.1471594798084,,"10-19",1956,0,2,"SUBSET_AURUM"
0,779.4661190965093,,"10-19",1957,0,2,"SUBSET_AURUM"
0,851.1211498973306,,"10-19",1958,0,2,"SUBSET_AURUM"
0,891.2607802874743,,"10-19",1959,0,2,"SUBSET_AURUM"
0,955.9753593429159,,"10-19",1960,0,2,"SUBSET_AURUM"
0,1022.8856947296372,,"10-19",1961,0,2,"SUBSET_AURUM"
0,1070.6255989048595,,"10-19",1962,0,2,"SUBSET_AURUM"
0,1134.943189596167,,"10-19",1963,0,2,"SUBSET_AURUM"
0,1195.441478439425,,"10-19",1964,0,2,"SUBSET_AURUM"
0,1278.5763175906914,,"10-19",1965,0,2,"SUBSET_AURUM"
0,1408.7364818617384,,"10-19",1966,0,2,"SUBSET_AURUM"
0,1525.0294318959616,,"10-19",1967,0,2,"SUBSET_AURUM"
0,1745.615331964408,,"10-19",1968,0,2,"SUBSET_AURUM"
0,1989.902806297057,,"10-19",1969,0,2,"SUBSET_AURUM"
0,2227.0171115674198,,"10-19",1970,0,2,"SUBSET_AURUM"
0,2549.366187542779,,"10-19",1971,0,2,"SUBSET_AURUM"
0,2900.6050650239563,,"10-19",1972,0,2,"SUBSET_AURUM"
0,3222.6885694729635,,"10-19",1973,0,2,"SUBSET_AURUM"
0,3614.841889117043,,"10-19",1974,0,2,"SUBSET_AURUM"
0,3982.6584531143053,,"10-19",1975,0,2,"SUBSET_AURUM"
0,4326.573579739904,,"10-19",1976,0,2,"SUBSET_AURUM"
0,4764.229979466119,,"10-19",1977,0,2,"SUBSET_AURUM"
0,5088.824093086927,,"10-19",1978,0,2,"SUBSET_AURUM"
0,5384.933607118412,,"10-19",1979,0,2,"SUBSET_AURUM"
0,5861.459274469542,,"10-19",1980,0,2,"SUBSET_AURUM"
0,6038.7761806981525,,"10-19",1981,0,2,"SUBSET_AURUM"
0,6300.648870636551,,"10-19",1982,0,2,"SUBSET_AURUM"
0,6397.483915126626,,"10-19",1983,0,2,"SUBSET_AURUM"
0,6484.605065023956,,"10-19",1984,0,2,"SUBSET_AURUM"
0,6563.748117727584,,"10-19",1985,0,2,"SUBSET_AURUM"
0,6821.702943189596,,"10-19",1986,0,2,"SUBSET_AURUM"
0,7058.726899383984,,"10-19",1987,0,2,"SUBSET_AURUM"
0,7307.304585900069,,"10-19",1988,0,2,"SUBSET_AURUM"
0,7720.054757015743,,"10-19",1989,0,2,"SUBSET_AURUM"
0,8153.839835728953,,"10-19",1990,0,2,"SUBSET_AURUM"
0,8663.581108829569,,"10-19",1991,0,2,"SUBSET_AURUM"
0,9226.502395619438,,"10-19",1992,0,2,"SUBSET_AURUM"
0,9727.241615331965,,"10-19",1993,0,2,"SUBSET_AURUM"
0,10433.683778234086,,"10-19",1994,0,2,"SUBSET_AURUM"
0,11340.569472963723,,"10-19",1995,0,2,"SUBSET_AURUM"
0,12326.625598904859,,"10-19",1996,0,2,"SUBSET_AURUM"
0,13559.058179329226,,"10-19",1997,0,2,"SUBSET_AURUM"
-5,14803.233401779602,,"10-19",1998,-0.3377640454820441,2,"SUBSET_AURUM"
0,16119.816563997261,,"10-19",1999,0,2,"SUBSET_AURUM"
-5,17633.656399726213,,"10-19",2000,-0.28354868024294905,2,"SUBSET_AURUM"
-5,19138.050650239562,,"10-19",2001,-0.26125962833823996,2,"SUBSET_AURUM"
0,20831.55920602327,,"10-19",2002,0,2,"SUBSET_AURUM"
-5,22837.056810403832,,"10-19",2003,-0.21894239881744132,2,"SUBSET_AURUM"
-5,25212.670773442846,,"10-19",2004,-0.19831298496415653,2,"SUBSET_AURUM"
-5,27268.709103353867,,"10-19",2005,-0.1833603483409867,2,"SUBSET_AURUM"
-5,29917.626283367557,,"10-19",2006,-0.16712555844645022,2,"SUBSET_AURUM"
-5,32576.142368240933,,"10-19",2007,-0.1534865590738144,2,"SUBSET_AURUM"
0,35591.03353867214,,"10-19",2008,0,2,"SUBSET_AURUM"
-5,38291.54004106777,,"10-19",2009,-0.1305771456211343,2,"SUBSET_AURUM"
-5,41222.28062970568,,"10-19",2010,-0.1212936286789744,2,"SUBSET_AURUM"
0,44651.712525667346,,"10-19",2011,0,2,"SUBSET_AURUM"
-5,47948.31759069131,,"10-19",2012,-0.10427894556556246,2,"SUBSET_AURUM"
-5,47099.49349760438,,"10-19",2013,-0.10615825412760149,2,"SUBSET_AURUM"
-5,44502.614647501716,,"10-19",2014,-0.11235294913802754,2,"SUBSET_AURUM"
-5,41673.659137577,,"10-19",2015,-0.11997986506280935,2,"SUBSET_AURUM"
-5,38257.53045859001,,"10-19",2016,-0.1306932240545951,2,"SUBSET_AURUM"
7,34312.279260780284,,"10-19",2017,0.2040085984028802,2,"SUBSET_AURUM"
5,30235.537303216977,,"10-19",2018,0.16536831973110047,2,"SUBSET_AURUM"
-5,25840.98288843258,,"10-19",2019,-0.19349109209921705,2,"SUBSET_AURUM"
-5,18424.574948665297,,"10-19",2020,-0.27137668108659446,2,"SUBSET_AURUM"
-5,933.8562628336756,,"10-19",2021,-5.354143029279577,2,"SUBSET_AURUM"
0,-5,,"100-109",2013,0,2,"SUBSET_AURUM"
0,5.804243668720055,,"100-109",2014,0,2,"SUBSET_AURUM"
0,10.472279260780287,,"100-109",2015,0,2,"SUBSET_AURUM"
0,22.73511293634497,,"100-109",2016,0,2,"SUBSET_AURUM"
0,43.76454483230664,,"100-109",2017,0,2,"SUBSET_AURUM"
0,80.2381930184805,,"100-109",2018,0,2,"SUBSET_AURUM"
0,162.7734428473648,,"100-109",2019,0,2,"SUBSET_AURUM"
0,302.5763175906913,,"100-109",2020,0,2,"SUBSET_AURUM"
0,37.43463381245722,,"100-109",2021,0,2,"SUBSET_AURUM"
0,-5,,"20-29",1937,0,2,"SUBSET_AURUM"
0,-5,,"20-29",1938,0,2,"SUBSET_AURUM"
0,-5,,"20-29",1939,0,2,"SUBSET_AURUM"
0,-5,,"20-29",1940,0,2,"SUBSET_AURUM"
0,-5,,"20-29",1941,0,2,"SUBSET_AURUM"
0,-5,,"20-29",1942,0,2,"SUBSET_AURUM"
0,-5,,"20-29",1943,0,2,"SUBSET_AURUM"
0,10.513347022587268,,"20-29",1944,0,2,"SUBSET_AURUM"
0,20.52292950034223,,"20-29",1945,0,2,"SUBSET_AURUM"
0,32.35318275154004,,"20-29",1946,0,2,"SUBSET_AURUM"
0,53.77960301163587,,"20-29",1947,0,2,"SUBSET_AURUM"
0,106.8309377138946,,"20-29",1948,0,2,"SUBSET_AURUM"
0,164.62696783025325,,"20-29",1949,0,2,"SUBSET_AURUM"
0,204.51745379876797,,"20-29",1950,0,2,"SUBSET_AURUM"
0,257.88090349075975,,"20-29",1951,0,2,"SUBSET_AURUM"
0,316.60232717316904,,"20-29",1952,0,2,"SUBSET_AURUM"
0,380.6981519507187,,"20-29",1953,0,2,"SUBSET_AURUM"
0,437.50034223134844,,"20-29",1954,0,2,"SUBSET_AURUM"
0,504.85420944558524,,"20-29",1955,0,2,"SUBSET_AURUM"
0,580.0136892539357,,"20-29",1956,0,2,"SUBSET_AURUM"
0,657.4893908281998,,"20-29",1957,0,2,"SUBSET_AURUM"
0,714.9897330595483,,"20-29",1958,0,2,"SUBSET_AURUM"
0,781.1526351813826,,"20-29",1959,0,2,"SUBSET_AURUM"
0,847.8220396988364,,"20-29",1960,0,2,"SUBSET_AURUM"
0,896.76933607118406,,"20-29",1961,0,2,"SUBSET_AURUM"
0,984.1396303901438,,"20-29",1962,0,2,"SUBSET_AURUM"
0,1058.0807665982204,,"20-29",1963,0,2,"SUBSET_AURUM"
0,1157.6947296372348,,"20-29",1964,0,2,"SUBSET_AURUM"
0,1239.0171115674198,,"20-29",1965,0,2,"SUBSET_AURUM"
0,1318.1629021218343,,"20-29",1966,0,2,"SUBSET_AURUM"
0,1439.2224503764544,,"20-29",1967,0,2,"SUBSET_AURUM"
0,1544.3367556468172,,"20-29",1968,0,2,"SUBSET_AURUM"
0,1599.0171115674198,,"20-29",1969,0,2,"SUBSET_AURUM"
0,1745.8480492813142,,"20-29",1970,0,2,"SUBSET_AURUM"
0,1873.946611909651,,"20-29",1971,0,2,"SUBSET_AURUM"
0,2000.563997262149,,"20-29",1972,0,2,"SUBSET_AURUM"
0,2167.2689938398357,,"20-29",1973,0,2,"SUBSET_AURUM"
0,2312.2491444216294,,"20-29",1974,0,2,"SUBSET_AURUM"
0,2560.3175906913075,,"20-29",1975,0,2,"SUBSET_AURUM"
0,2836.747433264887,,"20-29",1976,0,2,"SUBSET_AURUM"
0,3125.921971252567,,"20-29",1977,0,2,"SUBSET_AURUM"
0,3544.0082135523617,,"20-29",1978,0,2,"SUBSET_AURUM"
-5,3991.1047227926074,,"20-29",1979,-1.2527859696203263,2,"SUBSET_AURUM"
0,4504.580424366872,,"20-29",1980,0,2,"SUBSET_AURUM"
-5,5089.319644079398,,"20-29",1981,-0.9824495904509933,2,"SUBSET_AURUM"
0,5685.505817932923,,"20-29",1982,0,2,"SUBSET_AURUM"
0,6366.433949349761,,"20-29",1983,0,2,"SUBSET_AURUM"
-5,7165.894592744696,,"20-29",1984,-0.6977495880364171,2,"SUBSET_AURUM"
-5,7919.693360711841,,"20-29",1985,-0.6313375748616848,2,"SUBSET_AURUM"
0,8859.296372347708,,"20-29",1986,0,2,"SUBSET_AURUM"
0,10083.07460643395,,"20-29",1987,0,2,"SUBSET_AURUM"
0,11335.40041067762,,"20-29",1988,0,2,"SUBSET_AURUM"
0,12433.185489390828,,"20-29",1989,0,2,"SUBSET_AURUM"
-5,13806.360027378509,,"20-29",1990,-0.3621519350563668,2,"SUBSET_AURUM"
-5,15079.906913073239,,"20-29",1991,-0.3315670334586313,2,"SUBSET_AURUM"
0,16154.609171800137,,"20-29",1992,0,2,"SUBSET_AURUM"
-5,16711.9151266256,,"20-29",1993,-0.2991877329507225,2,"SUBSET_AURUM"
-5,17178.264202600956,,"20-29",1994,-0.29106549655016667,2,"SUBSET_AURUM"
6,17502.830937713894,,"20-29",1995,0.3428016885583699,2,"SUBSET_AURUM"
-5,17921.864476386036,,"20-29",1996,-0.2789888299059527,2,"SUBSET_AURUM"
-5,18030.19301848049,,"20-29",1997,-0.27731261639157867,2,"SUBSET_AURUM"
-5,18266.48323066393,,"20-29",1998,-0.2737253765194662,2,"SUBSET_AURUM"
-5,18667.797399041752,,"20-29",1999,-0.2678409184072599,2,"SUBSET_AURUM"
-5,19124.355920602327,,"20-29",2000,-0.26144671333028213,2,"SUBSET_AURUM"
